,filename,xmin,xmax,ymin,ymax
3412,armas (2953).jpg,21,206,53,185
3413,armas (2954).jpg,9,986,1,739
3414,armas (2955).jpg,56,830,19,412
3415,armas (2956).jpg,41,585,17,577
3416,armas (2957).jpg,25,734,24,477
3417,armas (2958).jpg,90,271,148,250
3418,armas (2959).jpg,21,517,20,394
3419,armas (2960).jpg,15,286,24,147
3420,armas (2961).jpg,35,824,10,613
3421,armas (2962).jpg,837,1193,181,459
3422,armas (2963).jpg,201,385,463,618
3423,armas (2964).jpg,9,124,268,365
3424,armas (2965).jpg,24,407,7,185
3425,armas (2966).jpg,53,329,220,390
3426,armas (2967).jpg,4,259,1,167
3427,armas (2968).jpg,114,142,31,56
3428,armas (2969).jpg,6,147,53,150
3429,armas (2970).jpg,224,409,86,270
3430,armas (2971).jpg,40,940,5,390
3431,armas (2972).jpg,701,1024,265,634
3432,armas (2973).jpg,26,1497,11,946
3433,armas (2974).jpg,291,355,331,443
3434,armas (2975).jpg,278,801,263,532
3435,armas (2976).jpg,36,661,152,566
3436,armas (2977).jpg,34,734,13,410
3437,armas (2978).jpg,17,479,14,318
3438,armas (2979).jpg,73,1957,7,1161
3439,armas (2980).jpg,8,348,17,405
3440,armas (2981).jpg,34,703,18,385
3441,armas (2982).jpg,179,316,120,252
3442,armas (2983).jpg,17,445,33,339
3443,armas (2984).jpg,39,1143,34,493
3444,armas (2985).jpg,98,934,206,534
3445,armas (2986).jpg,21,327,28,187
3446,armas (2987).jpg,16,65,126,166
3447,armas (2988).jpg,30,268,426,645
3448,armas (2989).jpg,60,474,6,500
3449,armas (2990).jpg,125,485,69,401
3450,armas (2991).jpg,96,168,402,496
3451,armas (2992).jpg,263,317,78,133
3452,armas (2993).jpg,114,273,113,345
3453,armas (2993).jpg,887,1046,236,440
3454,armas (2994).jpg,280,585,76,712
3455,armas (2995).jpg,100,211,37,151
3456,armas (2996).jpg,100,2811,119,975
3457,armas (2997).jpg,152,848,1,529
3458,armas (2998).jpg,472,828,207,467
3459,armas (2999).jpg,1,683,15,399
3460,armas (3000).jpg,161,187,82,120
3461,armas (3000).jpg,24,48,101,129
3462,armas (3000).jpg,71,84,98,124
3463,armas (3000).jpg,306,349,22,67
